,Z1,Z2,Z3,Z4
prodPorc,0.7049893533780156,1.208966775923185,-0.7656356662562914,0.3774525647026041
prodVite,-0.3194776986153532,0.4416864454457177,-0.7470641778800748,0.5984737505309322
prodOaieSiCapra,-1.1787691114631098,1.1188321172545934,0.3963405026881875,0.3334230231307329
prodPasareDeCurte,0.004608769900658363,0.7910814161215707,0.07909920862826819,0.6230472044486142
